target_id,seed,N,method,fidelity,infidelity
13,1,250,RL_adaptive_drift,0.24908781412019634,0.7509121858798037
13,1,500,RL_adaptive_drift,0.2412501385034446,0.7587498614965554
13,2,10,RL_adaptive_drift,0.240118668600248,0.759881331399752
13,2,25,RL_adaptive_drift,0.2424530370982956,0.7575469629017044
13,2,50,RL_adaptive_drift,0.2469671001577612,0.7530328998422389
13,2,100,RL_adaptive_drift,0.24188938631017054,0.7581106136898295
13,2,250,RL_adaptive_drift,0.24543848023506737,0.7545615197649327
13,2,500,RL_adaptive_drift,0.2468879726156246,0.7531120273843754
13,3,10,RL_adaptive_drift,0.24152768609282507,0.758472313907175
13,3,25,RL_adaptive_drift,0.23797767261089153,0.7620223273891085
13,3,50,RL_adaptive_drift,0.24118826968334153,0.7588117303166585
13,3,100,RL_adaptive_drift,0.22911502081637322,0.7708849791836268
13,3,250,RL_adaptive_drift,0.2552346153627648,0.7447653846372352
13,3,500,RL_adaptive_drift,0.24826736494733745,0.7517326350526625
13,4,10,RL_adaptive_drift,0.23789050418496097,0.7621094958150391
13,4,25,RL_adaptive_drift,0.2322989034636842,0.7677010965363158
13,4,50,RL_adaptive_drift,0.2544976823571529,0.745502317642847
13,4,100,RL_adaptive_drift,0.24601081439804678,0.7539891856019532
13,4,250,RL_adaptive_drift,0.2507220385656616,0.7492779614343383
13,4,500,RL_adaptive_drift,0.2803352055597864,0.7196647944402136
14,0,10,RL_adaptive_drift,0.3984398945506648,0.6015601054493351
14,0,25,RL_adaptive_drift,0.02785298375697604,0.9721470162430239
14,0,50,RL_adaptive_drift,0.4075744995235729,0.5924255004764272
14,0,100,RL_adaptive_drift,0.3872026498805452,0.6127973501194548
14,0,250,RL_adaptive_drift,0.40560797012720845,0.5943920298727916
14,0,500,RL_adaptive_drift,0.407463221963346,0.5925367780366539
14,1,10,RL_adaptive_drift,0.40131466087678386,0.5986853391232161
14,1,25,RL_adaptive_drift,0.4062415772583367,0.5937584227416632
14,1,50,RL_adaptive_drift,0.39179220708785867,0.6082077929121413
14,1,100,RL_adaptive_drift,0.41534379615445177,0.5846562038455483
14,1,250,RL_adaptive_drift,0.41605369682980886,0.5839463031701911
14,1,500,RL_adaptive_drift,0.4420245646404439,0.5579754353595561
14,2,10,RL_adaptive_drift,0.409068907047716,0.590931092952284
14,2,25,RL_adaptive_drift,0.40796243879456195,0.592037561205438
14,2,50,RL_adaptive_drift,0.4030787716541471,0.5969212283458529
14,2,100,RL_adaptive_drift,0.427555034461408,0.5724449655385919
14,2,250,RL_adaptive_drift,0.42519331784067277,0.5748066821593272
14,2,500,RL_adaptive_drift,0.4208157910157371,0.5791842089842629
14,3,10,RL_adaptive_drift,0.054025648913555734,0.9459743510864442
14,3,25,RL_adaptive_drift,0.4053615396847393,0.5946384603152607
14,3,50,RL_adaptive_drift,0.4063368242573351,0.5936631757426649
14,3,100,RL_adaptive_drift,0.41116553796633976,0.5888344620336603
14,3,250,RL_adaptive_drift,0.4214505080718658,0.5785494919281342
14,3,500,RL_adaptive_drift,0.40513518879131005,0.59486481120869
14,4,10,RL_adaptive_drift,0.027475602657097177,0.9725243973429029
14,4,25,RL_adaptive_drift,0.40048404970442214,0.5995159502955778
14,4,50,RL_adaptive_drift,0.42591862798007213,0.5740813720199278
14,4,100,RL_adaptive_drift,0.4190408739894496,0.5809591260105504
14,4,250,RL_adaptive_drift,0.42292110687959816,0.5770788931204018
14,4,500,RL_adaptive_drift,0.39570584319746377,0.6042941568025362
15,0,10,RL_adaptive_drift,0.5489233026684149,0.45107669733158506
15,0,25,RL_adaptive_drift,0.06804927562680449,0.9319507243731955
15,0,50,RL_adaptive_drift,0.5473883506276852,0.4526116493723148
15,0,100,RL_adaptive_drift,0.5540007080435049,0.4459992919564951
15,0,250,RL_adaptive_drift,0.5238049532723156,0.4761950467276844
15,0,500,RL_adaptive_drift,0.528073612409891,0.47192638759010896
15,1,10,RL_adaptive_drift,0.1977977197545626,0.8022022802454374
15,1,25,RL_adaptive_drift,0.5392141842792991,0.4607858157207009
15,1,50,RL_adaptive_drift,0.5500779399332366,0.4499220600667634
15,1,100,RL_adaptive_drift,0.5529275245154295,0.4470724754845705
15,1,250,RL_adaptive_drift,0.5481074568461469,0.4518925431538531
15,1,500,RL_adaptive_drift,0.5806415778773856,0.4193584221226144
15,2,10,RL_adaptive_drift,0.5542712614296077,0.4457287385703923
15,2,25,RL_adaptive_drift,0.5491105503122589,0.45088944968774114
15,2,50,RL_adaptive_drift,0.5455584698093618,0.45444153019063815
15,2,100,RL_adaptive_drift,0.5359228647745244,0.46407713522547556
15,2,250,RL_adaptive_drift,0.5288093127582493,0.4711906872417507
15,2,500,RL_adaptive_drift,0.541205707569171,0.45879429243082903
15,3,10,RL_adaptive_drift,0.5494684628734015,0.45053153712659855
15,3,25,RL_adaptive_drift,0.2000285732563038,0.7999714267436961
15,3,50,RL_adaptive_drift,0.5502757531330722,0.4497242468669278
15,3,100,RL_adaptive_drift,0.560629754162604,0.43937024583739603
15,3,250,RL_adaptive_drift,0.5749383409952162,0.42506165900478377
15,3,500,RL_adaptive_drift,0.5816024658534434,0.41839753414655656
15,4,10,RL_adaptive_drift,0.5495700296224816,0.4504299703775184
15,4,25,RL_adaptive_drift,0.5430339782194704,0.4569660217805296
15,4,50,RL_adaptive_drift,0.5484791594265523,0.45152084057344766
15,4,100,RL_adaptive_drift,0.5586132028260333,0.44138679717396667
15,4,250,RL_adaptive_drift,0.5951506145189498,0.4048493854810502
15,4,500,RL_adaptive_drift,0.5547800145032663,0.4452199854967337
16,0,10,RL_adaptive_drift,0.11172795437309876,0.8882720456269012
16,0,25,RL_adaptive_drift,0.10484408224395803,0.895155917756042
16,0,50,RL_adaptive_drift,0.10485797948990153,0.8951420205100985
16,0,100,RL_adaptive_drift,0.10307544131437796,0.896924558685622
16,0,250,RL_adaptive_drift,0.08622031347247285,0.9137796865275272
16,0,500,RL_adaptive_drift,0.10535825463632534,0.8946417453636747
16,1,10,RL_adaptive_drift,0.08568637795223581,0.9143136220477642
16,1,25,RL_adaptive_drift,0.09241717695177544,0.9075828230482246
16,1,50,RL_adaptive_drift,0.10136197606814758,0.8986380239318524
16,1,100,RL_adaptive_drift,0.10876849763831689,0.8912315023616831
16,1,250,RL_adaptive_drift,0.10627019284820545,0.8937298071517945
16,1,500,RL_adaptive_drift,0.11229651056949272,0.8877034894305073
16,2,10,RL_adaptive_drift,0.10719190132916182,0.8928080986708382
16,2,25,RL_adaptive_drift,0.10775238552047672,0.8922476144795233
16,2,50,RL_adaptive_drift,0.10136975695806719,0.8986302430419328
16,2,100,RL_adaptive_drift,0.0907867388969737,0.9092132611030264
16,2,250,RL_adaptive_drift,0.13322904093532925,0.8667709590646707
16,2,500,RL_adaptive_drift,0.12134908260151295,0.8786509173984871
16,3,10,RL_adaptive_drift,0.10976122885938364,0.8902387711406163
16,3,25,RL_adaptive_drift,0.11144199565760979,0.8885580043423902
16,3,50,RL_adaptive_drift,0.1155303660674499,0.8844696339325501
16,3,100,RL_adaptive_drift,0.11478321442784746,0.8852167855721526
16,3,250,RL_adaptive_drift,0.09183409236565143,0.9081659076343486
16,3,500,RL_adaptive_drift,0.12166588909152347,0.8783341109084766
16,4,10,RL_adaptive_drift,0.08715947152072254,0.9128405284792774
16,4,25,RL_adaptive_drift,0.36237631386262564,0.6376236861373743
16,4,50,RL_adaptive_drift,0.1147325310530891,0.8852674689469109
16,4,100,RL_adaptive_drift,0.09094161752281817,0.9090583824771818
16,4,250,RL_adaptive_drift,0.07643978370622376,0.9235602162937763
16,4,500,RL_adaptive_drift,0.09925406894014657,0.9007459310598535
17,0,10,RL_adaptive_drift,0.6552541088611377,0.34474589113886234
17,0,25,RL_adaptive_drift,0.6545511829807006,0.3454488170192994
17,0,50,RL_adaptive_drift,0.6519860124215934,0.3480139875784066
17,0,100,RL_adaptive_drift,0.6506678550242987,0.3493321449757013
17,0,250,RL_adaptive_drift,0.654111635827536,0.34588836417246405
17,0,500,RL_adaptive_drift,0.664540736691359,0.33545926330864095
17,1,10,RL_adaptive_drift,0.6546760509175491,0.3453239490824509
17,1,25,RL_adaptive_drift,0.6532029957352063,0.34679700426479365
17,1,50,RL_adaptive_drift,0.6532609984348242,0.3467390015651758
17,1,100,RL_adaptive_drift,0.6454025874473497,0.3545974125526503
17,1,250,RL_adaptive_drift,0.6589540462821526,0.3410459537178474
17,1,500,RL_adaptive_drift,0.6637720982476347,0.3362279017523653
17,2,10,RL_adaptive_drift,0.6549315995650176,0.34506840043498244
17,2,25,RL_adaptive_drift,0.6550204412742048,0.3449795587257952
17,2,50,RL_adaptive_drift,0.6405734728538617,0.3594265271461383
17,2,100,RL_adaptive_drift,0.659605664063747,0.340394335936253
17,2,250,RL_adaptive_drift,0.6604826783439295,0.3395173216560705
17,2,500,RL_adaptive_drift,0.6340108716093242,0.36598912839067577
17,3,10,RL_adaptive_drift,0.6552590752471228,0.3447409247528772
17,3,25,RL_adaptive_drift,0.6600684145301429,0.33993158546985713
17,3,50,RL_adaptive_drift,0.6570846323027315,0.3429153676972685
17,3,100,RL_adaptive_drift,0.6657182852829334,0.3342817147170666
17,3,250,RL_adaptive_drift,0.6584858358488482,0.34151416415115177
17,3,500,RL_adaptive_drift,0.6842225379755146,0.3157774620244854
17,4,10,RL_adaptive_drift,0.6517034442438019,0.3482965557561981
17,4,25,RL_adaptive_drift,0.6548244097944224,0.34517559020557764
17,4,50,RL_adaptive_drift,0.6574328819804366,0.3425671180195634
17,4,100,RL_adaptive_drift,0.6378151387795216,0.36218486122047844
17,4,250,RL_adaptive_drift,0.6424524863734496,0.35754751362655035
17,4,500,RL_adaptive_drift,0.6462096275155147,0.3537903724844853
18,0,10,RL_adaptive_drift,0.1506449756634081,0.8493550243365919
18,0,25,RL_adaptive_drift,0.14441474238059637,0.8555852576194036
18,0,50,RL_adaptive_drift,0.14667062373160872,0.8533293762683913
18,0,100,RL_adaptive_drift,0.14799463728954565,0.8520053627104544
18,0,250,RL_adaptive_drift,0.1363878523495535,0.8636121476504465
18,0,500,RL_adaptive_drift,0.10666629976217017,0.8933337002378299
18,1,10,RL_adaptive_drift,0.14826278397552276,0.8517372160244773
18,1,25,RL_adaptive_drift,0.14779870533513934,0.8522012946648607
18,1,50,RL_adaptive_drift,0.15538716155580562,0.8446128384441944
18,1,100,RL_adaptive_drift,0.16673555064938514,0.8332644493506148
18,1,250,RL_adaptive_drift,0.14830491089512698,0.851695089104873
18,1,500,RL_adaptive_drift,0.14937004201360096,0.8506299579863991
18,2,10,RL_adaptive_drift,0.14763961260010983,0.8523603873998902
18,2,25,RL_adaptive_drift,0.15064092521208428,0.8493590747879157
18,2,50,RL_adaptive_drift,0.14604757919789824,0.8539524208021018
18,2,100,RL_adaptive_drift,0.1566108845948922,0.8433891154051079
18,2,250,RL_adaptive_drift,0.16242370156524621,0.8375762984347538
18,2,500,RL_adaptive_drift,0.15690073315220035,0.8430992668477997
18,3,10,RL_adaptive_drift,0.14957764563837575,0.8504223543616243
18,3,25,RL_adaptive_drift,0.1503276509288259,0.8496723490711741
18,3,50,RL_adaptive_drift,0.1467211634025706,0.8532788365974294
18,3,100,RL_adaptive_drift,0.14869195919912825,0.8513080408008717
18,3,250,RL_adaptive_drift,0.13600719400323388,0.8639928059967661
18,3,500,RL_adaptive_drift,0.13944051546947164,0.8605594845305283
18,4,10,RL_adaptive_drift,0.15051462369029361,0.8494853763097063
18,4,25,RL_adaptive_drift,0.1507709852567066,0.8492290147432934
18,4,50,RL_adaptive_drift,0.1418669446226177,0.8581330553773823
18,4,100,RL_adaptive_drift,0.1420589325903887,0.8579410674096113
18,4,250,RL_adaptive_drift,0.15123780454478516,0.8487621954552148
18,4,500,RL_adaptive_drift,0.11708289266954292,0.8829171073304571
19,0,10,RL_adaptive_drift,0.2289407582742956,0.7710592417257044
19,0,25,RL_adaptive_drift,0.23570631710040357,0.7642936828995964
19,0,50,RL_adaptive_drift,0.238007769337416,0.761992230662584
19,0,100,RL_adaptive_drift,0.2241455560877852,0.7758544439122148
19,0,250,RL_adaptive_drift,0.23339357448400685,0.7666064255159931
19,0,500,RL_adaptive_drift,0.21755144814771243,0.7824485518522876
19,1,10,RL_adaptive_drift,0.23394576491155875,0.7660542350884413
19,1,25,RL_adaptive_drift,0.22833075197637345,0.7716692480236266
19,1,50,RL_adaptive_drift,0.23308248869841475,0.7669175113015853
19,1,100,RL_adaptive_drift,0.2445693979274237,0.7554306020725763
19,1,250,RL_adaptive_drift,0.19659541986221502,0.8034045801377849
19,1,500,RL_adaptive_drift,0.21040265180502457,0.7895973481949754
19,2,10,RL_adaptive_drift,0.23060288090147488,0.7693971190985252
19,2,25,RL_adaptive_drift,0.23544644846857124,0.7645535515314288
19,2,50,RL_adaptive_drift,0.08856009878527063,0.9114399012147294
19,2,100,RL_adaptive_drift,0.23040916845121295,0.769590831548787
19,2,250,RL_adaptive_drift,0.2280444150024082,0.7719555849975918
19,2,500,RL_adaptive_drift,0.08679797497584155,0.9132020250241585
19,3,10,RL_adaptive_drift,0.2304336850783726,0.7695663149216274
19,3,25,RL_adaptive_drift,0.23041774845513477,0.7695822515448653
19,3,50,RL_adaptive_drift,0.21993236763507804,0.7800676323649219
19,3,100,RL_adaptive_drift,0.22630206122274335,0.7736979387772567
19,3,250,RL_adaptive_drift,0.2198028875215552,0.7801971124784448
19,3,500,RL_adaptive_drift,0.211887941304799,0.7881120586952011
19,4,10,RL_adaptive_drift,0.08731863849980176,0.9126813615001983
19,4,25,RL_adaptive_drift,0.2342281239411264,0.7657718760588736
19,4,50,RL_adaptive_drift,0.08845641941801236,0.9115435805819876
19,4,100,RL_adaptive_drift,0.248267608626975,0.7517323913730249
19,4,250,RL_adaptive_drift,0.233024516903085,0.766975483096915
19,4,500,RL_adaptive_drift,0.22195993095368513,0.7780400690463148
20,0,10,RL_adaptive_drift,0.5599633530636201,0.4400366469363799
20,0,25,RL_adaptive_drift,0.5590519657152834,0.44094803428471663
20,0,50,RL_adaptive_drift,0.5709523939929978,0.4290476060070022
20,0,100,RL_adaptive_drift,0.5631535630882409,0.43684643691175906
20,0,250,RL_adaptive_drift,0.5500992178725723,0.4499007821274277
20,0,500,RL_adaptive_drift,0.5497630961718762,0.45023690382812376
20,1,10,RL_adaptive_drift,0.5632030738231607,0.4367969261768393
20,1,25,RL_adaptive_drift,0.5573558502874467,0.4426441497125533
20,1,50,RL_adaptive_drift,0.5678015679682292,0.4321984320317708
20,1,100,RL_adaptive_drift,0.5628641821596772,0.43713581784032285
20,1,250,RL_adaptive_drift,0.5597098492733319,0.4402901507266681
20,1,500,RL_adaptive_drift,0.5596293534948854,0.4403706465051146
20,2,10,RL_adaptive_drift,0.5601537472265349,0.4398462527734651
20,2,25,RL_adaptive_drift,0.5509367867985121,0.4490632132014879
20,2,50,RL_adaptive_drift,0.5508665335066841,0.44913346649331587
20,2,100,RL_adaptive_drift,0.5648474828601894,0.4351525171398106
20,2,250,RL_adaptive_drift,0.5622358356722283,0.43776416432777165
20,2,500,RL_adaptive_drift,0.6020068559594575,0.39799314404054253
20,3,10,RL_adaptive_drift,0.5649114335129377,0.4350885664870623
20,3,25,RL_adaptive_drift,0.5613124842630299,0.43868751573697007
20,3,50,RL_adaptive_drift,0.5629916394739054,0.4370083605260946
20,3,100,RL_adaptive_drift,0.5551721046507295,0.4448278953492705
20,3,250,RL_adaptive_drift,0.5571490113160142,0.44285098868398576
20,3,500,RL_adaptive_drift,0.5552966864799503,0.44470331352004966
20,4,10,RL_adaptive_drift,0.5560147190486078,0.4439852809513922
20,4,25,RL_adaptive_drift,0.561146870179178,0.43885312982082203
20,4,50,RL_adaptive_drift,0.5654118439838753,0.43458815601612466
20,4,100,RL_adaptive_drift,0.5626268800938156,0.43737311990618444
20,4,250,RL_adaptive_drift,0.5483402019274355,0.4516597980725645
20,4,500,RL_adaptive_drift,0.5003290348233806,0.49967096517661935
21,0,10,RL_adaptive_drift,0.30740276814221246,0.6925972318577875
21,0,25,RL_adaptive_drift,0.3059022138691954,0.6940977861308046
21,0,50,RL_adaptive_drift,0.30378506022468676,0.6962149397753132
21,0,100,RL_adaptive_drift,0.30407098351887507,0.6959290164811249
21,0,250,RL_adaptive_drift,0.31417644688493296,0.685823553115067
21,0,500,RL_adaptive_drift,0.30515330837905186,0.6948466916209481
21,1,10,RL_adaptive_drift,0.00523567248260949,0.9947643275173905
21,1,25,RL_adaptive_drift,0.3019831420957437,0.6980168579042563
21,1,50,RL_adaptive_drift,0.313472675065544,0.686527324934456
21,1,100,RL_adaptive_drift,0.31707950171623056,0.6829204982837694
21,1,250,RL_adaptive_drift,0.291678953206569,0.708321046793431
21,1,500,RL_adaptive_drift,0.3388993208661056,0.6611006791338945
21,2,10,RL_adaptive_drift,0.004357938502103488,0.9956420614978965
21,2,25,RL_adaptive_drift,0.3059308050697727,0.6940691949302273
21,2,50,RL_adaptive_drift,0.3055489361243171,0.6944510638756829
21,2,100,RL_adaptive_drift,0.300081351524791,0.699918648475209
21,2,250,RL_adaptive_drift,0.30183506212064376,0.6981649378793562
21,2,500,RL_adaptive_drift,0.31107874210835296,0.688921257891647
21,3,10,RL_adaptive_drift,0.3069380168881368,0.6930619831118632
21,3,25,RL_adaptive_drift,0.3034799994344537,0.6965200005655463
21,3,50,RL_adaptive_drift,0.30512971241888953,0.6948702875811105
21,3,100,RL_adaptive_drift,0.29388560547223685,0.7061143945277631
21,3,250,RL_adaptive_drift,0.3284562600715533,0.6715437399284467
21,3,500,RL_adaptive_drift,0.3197620253016678,0.6802379746983322
21,4,10,RL_adaptive_drift,0.004287607404530898,0.9957123925954691
21,4,25,RL_adaptive_drift,0.3030811696764912,0.6969188303235088
21,4,50,RL_adaptive_drift,0.31808807898270536,0.6819119210172946
21,4,100,RL_adaptive_drift,0.3033514626970026,0.6966485373029974
21,4,250,RL_adaptive_drift,0.33313429035621245,0.6668657096437876
21,4,500,RL_adaptive_drift,0.2959079316963517,0.7040920683036482
22,0,10,RL_adaptive_drift,0.628659061499181,0.37134093850081895
22,0,25,RL_adaptive_drift,0.6257469843135703,0.37425301568642966
22,0,50,RL_adaptive_drift,0.6254805313530309,0.37451946864696906
22,0,100,RL_adaptive_drift,0.6212046257282318,0.37879537427176824
22,0,250,RL_adaptive_drift,0.6277946377672539,0.37220536223274614
22,0,500,RL_adaptive_drift,0.6275988640698485,0.37240113593015145
22,1,10,RL_adaptive_drift,0.6289137669645926,0.37108623303540744
22,1,25,RL_adaptive_drift,0.6304667968796739,0.3695332031203261
22,1,50,RL_adaptive_drift,0.6270633068535425,0.3729366931464575
22,1,100,RL_adaptive_drift,0.6386763432906463,0.36132365670935374
22,1,250,RL_adaptive_drift,0.6300547622338071,0.3699452377661929
22,1,500,RL_adaptive_drift,0.6424734534837842,0.35752654651621585
22,2,10,RL_adaptive_drift,0.6298990837166883,0.37010091628331165
22,2,25,RL_adaptive_drift,0.6275739023564696,0.3724260976435304
22,2,50,RL_adaptive_drift,0.6285895011385926,0.3714104988614074
22,2,100,RL_adaptive_drift,0.6285411941725085,0.37145880582749147
22,2,250,RL_adaptive_drift,0.6483920400075096,0.3516079599924904
22,2,500,RL_adaptive_drift,0.6141910347256403,0.3858089652743597
22,3,10,RL_adaptive_drift,0.6290281707072445,0.3709718292927555
22,3,25,RL_adaptive_drift,0.623054371309761,0.37694562869023895
22,3,50,RL_adaptive_drift,0.6223981509429464,0.37760184905705363
22,3,100,RL_adaptive_drift,0.6229526225237961,0.37704737747620387
22,3,250,RL_adaptive_drift,0.6179141501993748,0.3820858498006252
22,3,500,RL_adaptive_drift,0.606991421685597,0.39300857831440295
22,4,10,RL_adaptive_drift,0.6286305801504597,0.3713694198495403
22,4,25,RL_adaptive_drift,0.6270253339798996,0.37297466602010043
22,4,50,RL_adaptive_drift,0.6348028975983464,0.3651971024016536
22,4,100,RL_adaptive_drift,0.624233262155021,0.37576673784497905
22,4,250,RL_adaptive_drift,0.629857372936813,0.370142627063187
22,4,500,RL_adaptive_drift,0.6395075273635706,0.36049247263642936
23,0,10,RL_adaptive_drift,0.4583043529201472,0.5416956470798528
23,0,25,RL_adaptive_drift,0.46618991715531877,0.5338100828446812
23,0,50,RL_adaptive_drift,0.4634256797924018,0.5365743202075982
23,0,100,RL_adaptive_drift,0.47474162713545165,0.5252583728645484
23,0,250,RL_adaptive_drift,0.45852147141767113,0.5414785285823289
23,0,500,RL_adaptive_drift,0.4557739286583826,0.5442260713416174
23,1,10,RL_adaptive_drift,0.4616330411652608,0.5383669588347392
23,1,25,RL_adaptive_drift,0.4667187114458874,0.5332812885541126
23,1,50,RL_adaptive_drift,0.45784432730310476,0.5421556726968952
23,1,100,RL_adaptive_drift,0.46658427624348814,0.5334157237565118
23,1,250,RL_adaptive_drift,0.4585905387143104,0.5414094612856897
23,1,500,RL_adaptive_drift,0.4391200383087626,0.5608799616912374
23,2,10,RL_adaptive_drift,0.4621603811366379,0.5378396188633621
23,2,25,RL_adaptive_drift,0.46201010848672724,0.5379898915132728
23,2,50,RL_adaptive_drift,0.4591878451409706,0.5408121548590294
23,2,100,RL_adaptive_drift,0.45841605320683443,0.5415839467931656
23,2,250,RL_adaptive_drift,0.46897338938585614,0.5310266106141439
23,2,500,RL_adaptive_drift,0.4698656641121178,0.5301343358878823
23,3,10,RL_adaptive_drift,0.25669892639530334,0.7433010736046967
23,3,25,RL_adaptive_drift,0.46029560112270285,0.5397043988772972
23,3,50,RL_adaptive_drift,0.46154790553857034,0.5384520944614297
23,3,100,RL_adaptive_drift,0.4402923195849591,0.5597076804150409
23,3,250,RL_adaptive_drift,0.4347638397068411,0.5652361602931588
23,3,500,RL_adaptive_drift,0.49445120944459175,0.5055487905554082
23,4,10,RL_adaptive_drift,0.4622643914570339,0.5377356085429661
23,4,25,RL_adaptive_drift,0.4569179770967751,0.5430820229032249
23,4,50,RL_adaptive_drift,0.4764088308212973,0.5235911691787027
23,4,100,RL_adaptive_drift,0.46965414059374977,0.5303458594062502
23,4,250,RL_adaptive_drift,0.510074962326331,0.489925037673669
23,4,500,RL_adaptive_drift,0.46249810166332606,0.5375018983366739
24,0,10,RL_adaptive_drift,0.6971917484747476,0.30280825152525237
24,0,25,RL_adaptive_drift,0.6970786624603672,0.3029213375396328
24,0,50,RL_adaptive_drift,0.6965654064809186,0.3034345935190814
24,0,100,RL_adaptive_drift,0.7021495861034165,0.2978504138965835
24,0,250,RL_adaptive_drift,0.6855555363237624,0.3144444636762376
24,0,500,RL_adaptive_drift,0.7122588043903222,0.2877411956096778
24,1,10,RL_adaptive_drift,0.6985163264574901,0.30148367354250993
24,1,25,RL_adaptive_drift,0.6961539482225809,0.3038460517774191
24,1,50,RL_adaptive_drift,0.7040083202364463,0.2959916797635537
24,1,100,RL_adaptive_drift,0.6959063814674453,0.3040936185325547
24,1,250,RL_adaptive_drift,0.6941460281982024,0.30585397180179763
24,1,500,RL_adaptive_drift,0.7050622424492458,0.29493775755075424
24,2,10,RL_adaptive_drift,0.6974010619730578,0.30259893802694215
24,2,25,RL_adaptive_drift,0.694592142414707,0.305407857585293
24,2,50,RL_adaptive_drift,0.6921345256520798,0.3078654743479202
24,2,100,RL_adaptive_drift,0.6939397766291635,0.3060602233708365
24,2,250,RL_adaptive_drift,0.6903805833454834,0.30961941665451664
24,2,500,RL_adaptive_drift,0.7245760962384082,0.27542390376159176
24,3,10,RL_adaptive_drift,0.6998416869584505,0.3001583130415495
24,3,25,RL_adaptive_drift,0.6936766470590274,0.30632335294097257
24,3,50,RL_adaptive_drift,0.6970018054163978,0.3029981945836022
24,3,100,RL_adaptive_drift,0.7038458569601959,0.29615414303980414
24,3,250,RL_adaptive_drift,0.7052599571114291,0.2947400428885709
24,3,500,RL_adaptive_drift,0.7001423504254465,0.2998576495745535
24,4,10,RL_adaptive_drift,0.6981156376504711,0.30188436234952887
24,4,25,RL_adaptive_drift,0.6980345012921169,0.30196549870788314
24,4,50,RL_adaptive_drift,0.697896102969548,0.30210389703045204
24,4,100,RL_adaptive_drift,0.6982892060698023,0.30171079393019773
24,4,250,RL_adaptive_drift,0.6928640551807772,0.3071359448192228
24,4,500,RL_adaptive_drift,0.7110670051473071,0.28893299485269286
25,0,10,RL_adaptive_drift,0.4022498005315878,0.5977501994684122
25,0,25,RL_adaptive_drift,0.3997587172939054,0.6002412827060946
25,0,50,RL_adaptive_drift,0.398985468786749,0.601014531213251
25,0,100,RL_adaptive_drift,0.38542404917395295,0.6145759508260471
25,0,250,RL_adaptive_drift,0.3981338533176971,0.601866146682303
25,0,500,RL_adaptive_drift,0.44130111714097964,0.5586988828590204
25,1,10,RL_adaptive_drift,0.40582806844266806,0.594171931557332
25,1,25,RL_adaptive_drift,0.3972408683966227,0.6027591316033774
25,1,50,RL_adaptive_drift,0.40100306702645727,0.5989969329735427
25,1,100,RL_adaptive_drift,0.39615299816744315,0.6038470018325568
25,1,250,RL_adaptive_drift,0.4251349946968128,0.5748650053031872
25,1,500,RL_adaptive_drift,0.39611644571892807,0.6038835542810719
25,2,10,RL_adaptive_drift,0.4002885600385131,0.5997114399614869
25,2,25,RL_adaptive_drift,0.40545104883355804,0.5945489511664419
25,2,50,RL_adaptive_drift,0.40145937764600725,0.5985406223539927
25,2,100,RL_adaptive_drift,0.3957233312901816,0.6042766687098184
25,2,250,RL_adaptive_drift,0.3920487910689974,0.6079512089310026
25,2,500,RL_adaptive_drift,0.46139507745155667,0.5386049225484433
25,3,10,RL_adaptive_drift,0.4072311565112732,0.5927688434887268
25,3,25,RL_adaptive_drift,0.4100848036334514,0.5899151963665485
25,3,50,RL_adaptive_drift,0.39795818892142154,0.6020418110785785
25,3,100,RL_adaptive_drift,0.4143797150569216,0.5856202849430784
25,3,250,RL_adaptive_drift,0.38760959213145685,0.6123904078685432
25,3,500,RL_adaptive_drift,0.3740549754571857,0.6259450245428143
25,4,10,RL_adaptive_drift,0.40931642431521315,0.5906835756847868
25,4,25,RL_adaptive_drift,0.4011797935248401,0.5988202064751599
25,4,50,RL_adaptive_drift,0.41194089580819077,0.5880591041918093
25,4,100,RL_adaptive_drift,0.4126128112880249,0.587387188711975
25,4,250,RL_adaptive_drift,0.38218203076058416,0.6178179692394159
25,4,500,RL_adaptive_drift,0.38953983398837194,0.610460166011628
26,0,10,RL_adaptive_drift,0.5397713904976889,0.46022860950231115
26,0,25,RL_adaptive_drift,0.5391972066020404,0.4608027933979596
26,0,50,RL_adaptive_drift,0.5415351792635003,0.45846482073649975
26,0,100,RL_adaptive_drift,0.5388301824681501,0.46116981753184993
26,0,250,RL_adaptive_drift,0.5513319053631877,0.44866809463681234
26,0,500,RL_adaptive_drift,0.47261783752760345,0.5273821624723966
26,1,10,RL_adaptive_drift,0.5331957228379691,0.4668042771620309
26,1,25,RL_adaptive_drift,0.5343905273851953,0.4656094726148047
26,1,50,RL_adaptive_drift,0.5599452042197905,0.44005479578020945
26,1,100,RL_adaptive_drift,0.5339760255449844,0.46602397445501564
26,1,250,RL_adaptive_drift,0.5352711863727961,0.46472881362720386
26,1,500,RL_adaptive_drift,0.5356435593503666,0.46435644064963344
26,2,10,RL_adaptive_drift,0.5401036186312973,0.4598963813687027
26,2,25,RL_adaptive_drift,0.5423833262068751,0.4576166737931249
26,2,50,RL_adaptive_drift,0.5379703057775391,0.4620296942224609
26,2,100,RL_adaptive_drift,0.5370147461063719,0.4629852538936281
26,2,250,RL_adaptive_drift,0.5484565842320364,0.45154341576796364
26,2,500,RL_adaptive_drift,0.5099267067034032,0.49007329329659677
26,3,10,RL_adaptive_drift,0.5376510147173471,0.4623489852826529
26,3,25,RL_adaptive_drift,0.5400411690985887,0.4599588309014113
